Shirt Name,Shirt Price,Original Shirt Price,Promotion,Link,Weave
Grandi & Rubinelli Pale Blue Graph Tattersall,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_09644_00002,Unknown
Grandi & Rubinelli Pale Blue Bi-Pencil Stripes,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_12324_00001,Unknown
Grandi & Rubinelli Pale Blue Micro Graph Checks,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_09643_00002,Unknown
Grandi & Rubinelli White Pencil on Blue,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18490_00001,Unknown
Grandi & Rubinelli Blue Hairline Dress Stripes,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18486_00001,Unknown
Grandi & Rubinelli Blue-White Alternate Stripes on Blue,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_12323_00001,Unknown
Grandi & Rubinelli Blue Pencil Stripes on White,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18494_00001,Unknown
Grandi & Rubinelli Pale Pink Pencil Stripes on White,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_07425_09549,Unknown
Grandi & Rubinelli White Tri-Stripes on Pale Pink,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18479_00001,Unknown
Grandi & Rubinelli Pale Pink Brushed Stripes on White,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18483_00001,Unknown
Grandi & Rubinelli White Tri-Stripes on Pink,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18480_00001,Unknown
Grandi & Rubinelli Red Brushed Stripes With White,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18484_00001,Unknown
Grandi & Rubinelli Red Pin Stripes With White,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18474_00001,Unknown
Grandi & Rubinelli White Tri-Stripes With Red,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18481_00001,Unknown
Grandi & Rubinelli White Pin Stripes With Coral Pink,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18471_00001,Unknown
Grandi & Rubinelli White Tri-Stripes on Pale Blue,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18476_00001,Unknown
Grandi & Rubinelli White Pin Stripes on Blue,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_07425_09549_blue,Unknown
Grandi & Rubinelli Pale Blue Brushed Stripes on White,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18482_00001,Unknown
Grandi & Rubinelli White Tri-Stripes on Blue,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18477_00001,Unknown
Grandi & Rubinelli Blue Pin Stripes on White 170/2,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_07426_09549,Unknown
Grandi & Rubinelli Indigo Brushed Stripes on White,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18485_00001,Unknown
Grandi & Rubinelli White Tri-Stripes on Indigo,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18478_00001,Unknown
Grandi & Rubinelli White Pin Stripes With Indigo,$199.99,$199.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_skipper_18475_00001,Unknown
Grandi & Rubinelli Blue Birdseye Dobby,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_tindari_11502_00017,Unknown
Grandi & Rubinelli Black Pin Dobby Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_tindari_11507_00002,Unknown
Grandi & Rubinelli Blue Birdseye Dobby 140/2,$179.99,$179.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cambridge_18119_00002,Unknown
Orange Olive Tan Windowpane Twill Flannel,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/orange-olive-tan-windowpane-twill-flannel,twill
Red White on Navy Tattersall Twill Flannel,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-white-on-navy-tattersall-twill-flannel,twill
Pink Sky Brown Navy Madras Flannel,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink-sky-brown-navy-madras-flannel,Unknown
Iconic British Brown Tan Checks,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/iconic-british-brown-tan-checks,Unknown
Iconic British Checks Tan Brown Twill,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/iconic-british-checks-tan-brown-twill,twill
Grey White Tattersall Flannel,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/grey-white-tattersall-flannel,Unknown
Light Dutch Blue Pinstripes on White,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/light-dutch-blue-pinstripes-on-white,Unknown
Light Dutch Blue Fine Pencil Stripes on White,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/light-dutch-blue-fine-pencil-stripes-on-white,Unknown
Classic Purple Pinpoint Oxford,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/classic-purple-pinpoint,oxford
Maroon Houndstooth Checks on White,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/maroon-houndstooth-checks-on-white,Unknown
Mauve Black Tattersall Checks on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/mauve-black-tattersall-checks-on-white,Unknown
Light Olive Green Slub Linen,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/light-olive-green-slub,linen
White Black Alternate Pencil Stripes on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-black-alternate-pencil-stripes-on-white,Unknown
Orange Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/orange-on-white-classic-oxford,oxford
Red on White Classic Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-on-white-classic-oxford,oxford
Light Apple Green Windowpane Checks,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/light-apple-green-windowpane-checks,Unknown
Rosewine Pink Pencil Stripes on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/rosewine-pink-pencil-stripes-on-white,Unknown
Turquoise Black Purple Tartan Plaid on Forest Green,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/turquoise-black-purple-tartan-plaid-on-forest-green,Unknown
Oxford Lincoln Green Gingham on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/oxford-lincoln-green-gingham-on-white,oxford
End-on-End Grey,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/black-end-on-end,end-on-end
Lincon Green Gingham on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/lincon-green-gingham-on-white,Unknown
Olive Green Maroon prints on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/olive-green-maroon-prints-on-white,Unknown
Light True Navy Mini Gingham On White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/light-true-navy-mini-gingham-on-white,Unknown
Alumo Nightshadow Blue End-on-End,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/nightshadow-blue-end-on-end,end-on-end
Cornflower Blue Mini Gingham Checks On White,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/cornflower-blue-mini-gingham-checks-on-white,Unknown
Rain Blue Light Pinpoint,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/rain-blue-light-pinpoint,Unknown
Dark Black Pencil Stripes On White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/dark-black-pencil-stripes-on-white,Unknown
Dark Denim Blue Small Gingham on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/dark-denim-blue-small-gingham-on-white,Unknown
Ultramarine Light Blue Checks on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/ultramarine-light-blue-checks-on-white,Unknown
Blue Green Tartan Plaid On White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-green-tartan-plaid-on-white,Unknown
Violet Pink Pinpoint Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/violet-pink-pinpoint_oxford,oxford
Monti Fine Blue Dress Stripes on White,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-fine-blue-dress-stripes-on-white,Unknown
Strong Twill Black on White Checks,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/strong-twill-black-on-white-checks,twill
Bold Twill Red Black Checks on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/bold-twill-red-black-checks-on-white,twill
Purple Black Tattersall Gingham,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/purple-black-tattersall-gingham,Unknown
Monti Red Pencil Stripes,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-red-pencil-stripes,Unknown
Monti Red Dress Stripes Ice,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-red-dress-stripes-ice,Unknown
Monti Pale Pink Pinstripes Ice,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-pale-pink-pinstripes-ice,Unknown
Monti Pale Pink Mini Graph Checks Ice,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-pale-pink-mini-graph-checks-ice,Unknown
Monti Green Shepherd Checks Twill,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-green-spehperd-checks-twill,twill
Monti Green Mini Checks Ice,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-green-mini-checks-ice,Unknown
Monti Blue White Candy Stripes,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-blue-white-candy-stripes,Unknown
Monti Blue Navy Dress Stripes,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-blue-navy-dress-stripes,Unknown
Monti Blue Graph Mini Checks,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-blue-graph-mini-checks,Unknown
Monti Black White Mid Gingham Twill,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-black-white-mid-gingham-twill,twill
Monti Black Pinstripes Ice,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-black-pinstripes-ice,Unknown
Monti Black Dress Stripes on White,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-black-dress-stripes-on-white,Unknown
Monti Black Candy Stripes,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-black-candy-stripes,Unknown
Monti Black Blue Pinstripes,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-black-blue-pinstripes,Unknown
Grandi Red Pinstripes,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-red-pinstripes,Unknown
Grandi Grey End on End Gingham,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-grey-end-on-end-gingham,end on end
Grandi Black Mini Graph Checks,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-black-mini-graph-checks,Unknown
Alumo Red Mini Graph Checks,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/alumo-red-mini-graph-checks,Unknown
Grandi & Rubinelli Blue Red White Pencil Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_27826_00001,Unknown
Grandi & Rubinelli Blue & Pink Pin Stripes Irregular Stripes On Blue,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_r_27820_00001,Unknown
Grandi & Rubinelli Black White Irregular Stripes On Blue,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_27819_00001,Unknown
Grandi & Rubinelli Shades Of Blue Altenate Brushed Stripes On White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_27815_00001,Unknown
Grandi & Rubinelli Blue-Red Pencil Stripes On White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_27822_00001,Unknown
Grandi & Rubinelli Shades Of Blue Tri-Stripes On White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_27810_00001,Unknown
Grandi & Rubinelli Blue Shawdow Stripes On White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_27830_00001,Unknown
Grandi & Rubinelli Red Pin Stripes Graph Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07251_00002,Unknown
Grandi & Rubinelli Indigo Blue Pencil Stripes 120/2,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_0a421_09552,Unknown
Grandi & Rubinelli Pale Blue Pencil Stripes 120/2,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07253_09552,Unknown
Grandi & Rubinelli Blue Pin Stripes 120/2,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06491_09552,Unknown
Grandi & Rubinelli Pale Blue Hairline With Dobby,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam_op_1_27025_00003,Unknown
Grandi & Rubinelli Pale Pink Hairline With Birds Eye Dobby,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam_op_2_27695_00002,Unknown
Grandi & Rubinelli Pale Pink Hairline With Dobby,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam_op_1_27695_00001,Unknown
Grandi & Rubinelli Pale Purple Hairline With Birds Eye Dobby,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam_op_2_27694_00002,Unknown
Grandi & Rubinelli Shades Of Blue Brushed Stripes On White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_27833_00001,Unknown
Grandi & Rubinelli Blue Pin Stripes Mini Graph Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07245_00002,Unknown
Grandi & Rubinelli Red Pencil Stripes Graph Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06046_00002,Unknown
Grandi & Rubinelli Black Pin Stripes 120/2,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06047_09552,Unknown
Grandi & Rubinelli Coral Pink Chambray,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_icaro_05854_09950,chambray
Grandi & Rubinelli Pale Pink Chambray,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_icaro_05854_09281,chambray
Grandi & Rubinelli Pale Purple Chambray,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_icaro_05854_91257,chambray
Grandi & Rubinelli Pale Grey Chambray,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_icaro_05854_09875,chambray
Red Pin Stripes on Blue End on End,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-pin-stripes-on-blue-end-on-end,end on end
Pink Pin Stripes on Blue End on End,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink-pin-stripes-on-blue-end-on-end,end on end
Green Dress Stripes on White Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/green-dress-stripes-on-white-oxford,oxford
Classic Oxford: Blue Pencil Stripes on Yellow,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/classic-oxford-blue-pencil-stripes-on-yellow,oxford
Black Pencil Stripes on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/black-pencil-stripes-on-white,Unknown
Grandi & Rubinelli Aqua Blue Graph Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_r_18370_00002,Unknown
Grandi & Rubinelli Black Dress Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07279_09552,Unknown
Grandi & Rubinelli Blue Dress Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_03001_09552,Unknown
Grandi & Rubinelli Navy Hairline Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07234_09188,Unknown
Grandi & Rubinelli Deep Red Pinstripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06490_00002,Unknown
Grandi & Rubinelli Flame Pink Pinstripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18356_00002,Unknown
Grandi & Rubinelli Pale Purple Pinstripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18357_00002,Unknown
Grandi & Rubinelli Indigo Graph Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07999_00002,Unknown
Grandi & Rubinelli Indigo Candy Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_0a244_09188,Unknown
Grandi & Rubinelli Flame Pink Hairline Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18356_09188,Unknown
Grandi & Rubinelli Drab Green Hairline Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06028_09188,Unknown
Grandi & Rubinelli Indigo Pencil Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07999_09552,Unknown
Grandi & Rubinelli Blue Pencil Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07998_09552,Unknown
Grandi & Rubinelli Pale Pink Pinstripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06599_09552,Unknown
Grandi & Rubinelli Pale Pink Dress Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06610_09188,Unknown
Grandi & Rubinelli Green Dress Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_17213_09188,Unknown
Grandi & Rubinelli Flame Pink Dress Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18374_09188,Unknown
Grandi & Rubinelli Drab Green Pinstripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06028_00002,Unknown
Grandi & Rubinelli Indigo Pinstripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06027_00002,Unknown
Grandi & Rubinelli Pale Blue Bengal Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_03003_09552,Unknown
Grandi & Rubinelli Powder Purple Royal Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_tenerife_07841_a1257,oxford
Grandi & Rubinelli Navy Blue Dobby Twill,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_catuno_n_03470_a1140,twill
Grandi & Rubinelli Green Graph Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18365_00002,Unknown
Grandi & Rubinelli Flame Pink Graph Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18368_00002,Unknown
Grandi & Rubinelli Olive Green Graph Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18367_00002,Unknown
Grandi & Rubinelli Pink Graph Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_08007_00002,Unknown
Grandi & Rubinelli Light Olive Pencil Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18367_09188,Unknown
Grandi & Rubinelli Pale Blue Pinstripes On White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07241_09552,Unknown
Grandi & Rubinelli Indigo Hairline Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06027_09188,Unknown
Grandi & Rubinelli Pink Royal Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_tenerife_07841_0a633,oxford
Grandi & Rubinelli Red Bengal Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06361_09552,Unknown
Grandi & Rubinelli Pink Bengal Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06623_09552,Unknown
Grandi & Rubinelli Indigo Bengal Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_03005_09552,Unknown
Grandi & Rubinelli Red Graph Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_08000_00002,Unknown
Grandi & Rubinelli Black Graph Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18363_00002,Unknown
Grandi & Rubinelli Aqua Blue Pencil Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_r_18370_09552,Unknown
Grandi & Rubinelli Pale Purple Pencil Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18369_09188,Unknown
Grandi & Rubinelli Flame Pink Pencil Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18368_09188,Unknown
Grandi & Rubinelli Red Candy Stripes on White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_0a245_09188,Unknown
Grandi & Rubinelli Red Pinstripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06031_09552,Unknown
Grandi & Rubinelli Blue Pinstripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06488_00002,Unknown
Grandi & Rubinelli Black Plain,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_n_06979_09204,Unknown
Grandi & Rubinelli Black Bengal Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07202_09552,Unknown
Grandi & Rubinelli Blue Graph Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07998_00002,Unknown
Grandi & Rubinelli Pale Purple Graph Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18369_00002,Unknown
Grandi & Rubinelli Blue Pinstripes On White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06029_09552,Unknown
Grandi & Rubinelli Blue Dress Stripes On White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_02999_09188,Unknown
Grandi & Rubinelli Black Pinstripes On White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06030_09552,Unknown
Grandi & Rubinelli Black Dress Stripes On White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07287_09188,Unknown
Grandi & Rubinelli Deep Sky Blue Dress Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_r_18376_09552,Unknown
Grandi & Rubinelli Pale Purple Dress Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18375_09188,Unknown
Grandi & Rubinelli Pale Pink Plain,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07039_09188,Unknown
Grandi & Rubinelli Purple-Blue Dress Stripes Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_27713_00001,oxford
Grandi & Rubinelli Pale Blue Twill,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_calliope_00045_00502,twill
Grandi & Rubinelli Pale Blue Dobby Twill,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_catuno_01309_0a164,twill
Grandi & Rubinelli Shades of Blue Dress Stripes Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_27709_00001,oxford
Grandi & Rubinelli Purple Pencil Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18364_09188,Unknown
Grandi & Rubinelli Red Pencil Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_08000_09552,Unknown
Grandi & Rubinelli Indigo Dress Stripes On White,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07281_09188,Unknown
Grandi & Rubinelli Black Dress Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_11112_09188,Unknown
Grandi & Rubinelli Navy Blue Plain,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_n_06979_09252,Unknown
Grandi & Rubinelli Sky Blue Plain,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_10137_09188,Unknown
Grandi & Rubinelli Purple Fine Royal Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_tenerife_07841_0a185,oxford
Grandi & Rubinelli Pale Pink Graph Checks,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18366_00002,Unknown
Grandi & Rubinelli Green Pencil Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18365_09188,Unknown
Grandi & Rubinelli Pink Pencil Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_08007_09552,Unknown
Grandi & Rubinelli Pale Pink Pencil Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18366_09188,Unknown
Grandi & Rubinelli Pale Pink Candy Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_18358_09188,Unknown
Grandi & Rubinelli Pink Dress Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_13821_09188,Unknown
Grandi & Rubinelli Piggy Pink Dress Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_07271_09188,Unknown
Grandi & Rubinelli Pale Blue Hairline Stripes,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_06488_09188,Unknown
Grandi & Rubinelli Thulian Pink Plain,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_cam2000_02836_09627,Unknown
Grandi & Rubinelli Black Dobby Twill,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_catuno_n_03470_a1156,twill
